OperatorInfo/Title,OperatorsReference,UsageTypeID,UsageType/IsPayAtLocation,UsageType/IsMembershipRequired,UsageType/IsAccessKeyRequired,UsageType/ID,UsageType/Title,UsageCost,AddressInfo/ID,AddressInfo/Title,AddressInfo/AddressLine1,AddressInfo/AddressLine2,AddressInfo/Town,AddressInfo/StateOrProvince,AddressInfo/Postcode,AddressInfo/CountryID,AddressInfo/Country/ISOCode,AddressInfo/Country/ContinentCode,AddressInfo/Country/ID,AddressInfo/Country/Title,AddressInfo/Latitude,AddressInfo/Longitude,AddressInfo/ContactTelephone1,AddressInfo/ContactTelephone2,AddressInfo/ContactEmail,AddressInfo/AccessComments,AddressInfo/RelatedURL,AddressInfo/Distance,AddressInfo/DistanceUnit,NumberOfPoints,GeneralComments,DatePlanned,DateLastConfirmed,StatusTypeID,StatusType/IsOperational,StatusType/IsUserSelectable,StatusType/ID,StatusType/Title,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,SubmissionStatus/IsLive,SubmissionStatus/ID,SubmissionStatus/Title,UserComments/0,PercentageSimilarity,Connections/0/ID,Connections/0/ConnectionTypeID,Connections/0/ConnectionType/FormalName,Connections/0/ConnectionType/IsDiscontinued,Connections/0/ConnectionType/IsObsolete,Connections/0/ConnectionType/ID,Connections/0/ConnectionType/Title,Connections/0/Reference,Connections/0/StatusTypeID,Connections/0/StatusType/IsOperational,Connections/0/StatusType/IsUserSelectable,Connections/0/StatusType/ID,Connections/0/StatusType/Title,Connections/0/LevelID,Connections/0/Level/Comments,Connections/0/Level/IsFastChargeCapable,Connections/0/Level/ID,Connections/0/Level/Title,Connections/0/Amps,Connections/0/Voltage,Connections/0/PowerKW,Connections/0/CurrentTypeID,Connections/0/CurrentType/Description
Tesla Motors (Worldwide),24788,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",,84428,El Corte Ingles Bilbao,07-Sep,,1a Planta Gran Via,Bilbao,48001,210,ES,EU,210,Spain,43.260989,-2.929411,+34 944 253 500,,,,,,0,2,"2 Tesla Connectors, up to 11kW.Available for patrons only. Self park.",,,50,TRUE,TRUE,50,Operational,2018-10-03T18:57:00Z,1,2017-02-16T15:08:00Z,200,TRUE,200,Submission Published,,,119483,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,400,11,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),24780,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",,84412,Terra Remota,CR. Capmany,,Els Tallats Km 6,Sant Climent Sescebes,17751,210,ES,EU,210,Spain,42.36446,2.951688,+34 972 193 727,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T19:33:00Z,1,2017-02-16T14:53:00Z,200,TRUE,200,Submission Published,,,119467,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),24745,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",,84409,Paradores de Alcala de Henares,8 Calle Colegios,,Alcala de Henares,,28801,210,ES,EU,210,Spain,40.481554,-3.361708,+ 34 918 880 330,,,,,,0,1,"1 Tesla Connector, up to 11kW.Available for patrons only. Please call ahead.",,,50,TRUE,TRUE,50,Operational,2018-10-03T16:46:00Z,1,2017-02-16T14:52:00Z,200,TRUE,200,Submission Published,,,119464,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,400,11,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),24555,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,84393,Hotel Villa Soro,61 Avenida Ategorrieta,,Donostia,,20013,210,ES,EU,210,Spain,43.322039,-1.963838,+34 943 297 970,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for customers. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T20:12:00Z,1,2017-02-16T10:46:00Z,200,TRUE,200,Submission Published,,,119448,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),20143,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",,82701,Bodega Hotel Eguren Ugarte,Carretera A-124,, Km 61,Guardia,1309,210,ES,EU,210,Spain,42.569385,-2.614332,+34 945 600 766,,,,,,0,2,"2 Tesla Connectors, up to 22kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T21:59:00Z,1,2017-02-03T15:41:00Z,200,TRUE,200,Submission Published,,,117121,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),23563,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",,82567,Fairmont Barcelona,661-671 Avda. Diagonal,,Barcelona,,8028,210,ES,EU,210,Spain,41.381462,2.10937232,+34 93 364 40 40,,,,,,0,2,"2 Tesla Connectors, up to 11kW.Available for patrons only. Please call ahead.",,,50,TRUE,TRUE,50,Operational,2018-10-03T19:42:00Z,1,2017-02-03T15:12:00Z,200,TRUE,200,Submission Published,,,116981,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,400,11,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),21146,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",,82117,Hotel Cullera Holiday,27 Avenida del Raco,,Cullera,,46400,210,ES,EU,210,Spain,39.17723834,-0.242621705,+34 961 731 555,,,,,,0,2,"2 Tesla Connectors, up to 22kW.Available for patrons only. Please call ahead.",,,50,TRUE,TRUE,50,Operational,2018-10-03T16:22:00Z,1,2017-02-03T12:17:00Z,200,TRUE,200,Submission Published,,,116529,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),21932,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,82098,Museo Automovilistico de Malaga Y Coleccion del Muse,15 Av de Sor Teresa Prat,,Malaga,,29003,210,ES,EU,210,Spain,36.70023,-4.439113,+34 951 137 001,,,,,,0,2,"2 Tesla Connectors, up to 22kW.Available to the public. Self park.",,,50,TRUE,TRUE,50,Operational,2018-10-03T15:42:00Z,1,2017-02-03T11:54:00Z,200,TRUE,200,Submission Published,,,116510,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),20932,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",,82037,Hotel Monument Mas Passamaner - Spa & Restaurant,52 Cami de la Serra,,La Selva del Camp,,43470,210,ES,EU,210,Spain,41.18652,1.160087,+34 977 766 333,,,,,,0,2,"2 Tesla Connectors, up to 22kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T20:30:00Z,1,2017-02-03T11:14:00Z,200,TRUE,200,Submission Published,,,116449,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),20711,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",,82016,Bodegas Torres Visitors Centre,Finca el Maset S/N,,Pacs del Penedes,,8796,210,ES,EU,210,Spain,41.349488,1.666273,+34 938 177 487,,,,,,0,2,"2 Tesla Connectors, up to 22kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T15:27:00Z,1,2017-02-03T11:11:00Z,200,TRUE,200,Submission Published,,,116428,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),24148,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",,82019,Circuit de Barcelona-Catalunya,S/N Camino Mas Moreneta,,Montmelo,,8160,210,ES,EU,210,Spain,41.57014,2.258753,+34 93 571 97 00,,,,,,0,2,"2 Tesla Connectors, up to 22kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T20:58:00Z,1,2017-02-03T11:11:00Z,200,TRUE,200,Submission Published,,,116431,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),21443,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,80429,Hotel Intercontinental Madrid,49 Paseo de la Castellana,,Madrid,,28046,210,ES,EU,210,Spain,40.436415,-3.690211,+34 917 00 73 00,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please see valet.",,,50,TRUE,TRUE,50,Operational,2018-10-03T15:13:00Z,1,2017-01-30T18:39:00Z,200,TRUE,200,Submission Published,,,114732,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),20910,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,80424,Hotel Carlos Iii,Carretera de Sant Carles A Alcanar,, km 4,Alcanar,43530,210,ES,EU,210,Spain,40.582393,0.556056,+34 977 73 70 42,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please call ahead.",,,50,TRUE,TRUE,50,Operational,2018-10-03T18:51:00Z,1,2017-01-30T18:37:00Z,200,TRUE,200,Submission Published,,,114727,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),19518,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,80407,Villa Padierna Palace Hotel,Villa Padierna Palace Hotel,,,,29679,210,ES,EU,210,Spain,36.476715,-5.053016,+34 902 20 06 76,,,,,,0,2,"2 Tesla Connector, up to 22kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T22:03:00Z,1,2017-01-30T18:34:00Z,200,TRUE,200,Submission Published,,,114710,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),20135,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,80391,Hotel H10 Andalucia Plaza,Calle Violetas S/N,,Puerto Banús,,29660,210,ES,EU,210,Spain,36.489508,-4.961662,+34 952 812 000,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T18:16:00Z,1,2017-01-30T18:25:00Z,200,TRUE,200,Submission Published,,,114694,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),23397,4,FALSE,TRUE,TRUE,4,Public - Membership Required,Free,80387,Hotel Chalet Val de Ruda,Baqueira Beret - Edif.val de Ruda,,Naut Aran,,25598,210,ES,EU,210,Spain,42.699976,0.931197,+34 973 645 258,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for customers. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T16:34:00Z,1,2017-01-30T18:24:00Z,200,TRUE,200,Submission Published,,,114690,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),21530,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0.29/kWh; Otras tarifas posibles para los coches antiguos,80369,Cullar Supercharger,KM58,,Cullar,,18850,210,ES,EU,210,Spain,37.554018,-2.613742,,,,,,,0,8,"Charging8 Superchargers, available 24/7",,,50,TRUE,TRUE,50,Operational,2019-03-22T17:59:00Z,1,2017-01-30T18:19:00Z,200,TRUE,200,Submission Published,,,114672,27,Tesla Supercharger,FALSE,FALSE,27,Tesla Supercharger,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),,,120,30,Direct Current
Tesla Motors (Worldwide),24151,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,80321,Hotel Restaurante Atalaia,69 Ventas Auzoa,,Irun,,20305,210,ES,EU,210,Spain,43.322415,-1.833031,+34 943 629 433,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please call ahead.",,,50,TRUE,TRUE,50,Operational,2018-10-03T15:28:00Z,1,2017-01-30T18:08:00Z,200,TRUE,200,Submission Published,,,114624,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),24154,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,80305,"Parador de Cadiz - ""hotel Atlantico""",9 Avenida Duque de Najera,,Cadiz,,11002,210,ES,EU,210,Spain,36.535022,-6.305651,+34 956 226 905,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T18:44:00Z,1,2017-01-30T18:04:00Z,200,TRUE,200,Submission Published,,,114608,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),24124,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,80265,Hilton Madrid Airport,2 Avenida de la Hispanidad,,Madrid,,28042,210,ES,EU,210,Spain,40.451867,-3.585918,+34 911 534 000,,,,,,0,1,"1 Tesla Connector, up to 11kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T19:27:00Z,1,2017-01-30T17:54:00Z,200,TRUE,200,Submission Published,,,114568,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,400,11,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),23604,7,FALSE,FALSE,FALSE,7,Public - Notice Required,Free,80236,Hotel Spa Acevi Val d'Aran,20 Batlle Calbeto I Barra,,Viella,,25530,210,ES,EU,210,Spain,42.705476,0.795908,+34 973 64 32 33,,,,,,0,1,"1 Tesla Connector, up to 11kW.Available by reservation only. Please call ahead.",,,50,TRUE,TRUE,50,Operational,2018-10-03T14:47:00Z,1,2017-01-30T13:43:00Z,200,TRUE,200,Submission Published,,,114537,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,400,11,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),18626,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,80228,Hotel Hospes Amerigo,7 Calle Rafael Altamira,,7,Alicante,3002,210,ES,EU,210,Spain,38.344504,-0.482544,+34 965 146 570,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T15:45:00Z,1,2017-01-30T13:41:00Z,200,TRUE,200,Submission Published,,,114529,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),24150,7,FALSE,FALSE,FALSE,7,Public - Notice Required,Free,80151,Torre del Remei,2 Cami del Remei,,Bolvir,,17539,210,ES,EU,210,Spain,42.420229,1.891444,+34 972 140 182,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available by reservation only. Please call ahead.",,,50,TRUE,TRUE,50,Operational,2018-10-03T20:53:00Z,1,2017-01-30T13:19:00Z,200,TRUE,200,Submission Published,,,114452,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),23390,7,FALSE,FALSE,FALSE,7,Public - Notice Required,Free,80136,Hotel Hospes Palau de la Mar,14 Avinguda de Navarro Reverter,,Valencia,,46004,210,ES,EU,210,Spain,39.470993,-0.366654,+34 963 162 884,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available by reservation only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T18:48:00Z,1,2017-01-30T13:15:00Z,200,TRUE,200,Submission Published,,,114437,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),19204,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",,80129,Hotel Vincci Selección Posada del Patio,7 Pasillo de Sta. Isabel,,Malaga,,29005,210,ES,EU,210,Spain,36.720374,-4.424965,+34 951 001 020,,,,,,0,1,"1 Tesla Connector, up to 11kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T20:31:00Z,1,2017-01-30T13:13:00Z,200,TRUE,200,Submission Published,,,114430,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,400,11,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),23605,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,80118,Westin la Quinta,Urbanizacion la Quinta Golf,,Marbella,,29660,210,ES,EU,210,Spain,36.513399,-4.994897,+34 952 76 20 00,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T21:51:00Z,1,2017-01-30T13:10:00Z,200,TRUE,200,Submission Published,,,114419,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),17023,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,80067,Hotel Las Arenas Balneario Resort,22 Carrer d'Eugénia Viñes,,Valencia,,46011,210,ES,EU,210,Spain,39.466282,-0.324696,+34 963 120 600,,,,,,0,2,"2 Tesla Connector, up to 22kW.Available for patrons only. Please see valet.",,,50,TRUE,TRUE,50,Operational,2018-10-03T15:11:00Z,1,2017-01-30T12:17:00Z,200,TRUE,200,Submission Published,,,114365,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),24153,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,80055,Parador Lerma,Plaza Mayor N1,,Lerma,,9340,210,ES,EU,210,Spain,42.025776,-3.754663,+34 947 177 110,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T14:06:00Z,1,2017-01-30T12:15:00Z,200,TRUE,200,Submission Published,,,114353,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),17104,7,FALSE,FALSE,FALSE,7,Public - Notice Required,Free,80053,Hotel Santos Nelva,5 Avenida Primero de Mayo,,Murcia,,30006,210,ES,EU,210,Spain,37.98975,-1.116793,+34 968 060 200,,,,,,0,2,"2 Tesla Connector, up to 22kW.Available by reservation only. Please call ahead.",,,50,TRUE,TRUE,50,Operational,2018-10-03T18:18:00Z,1,2017-01-30T12:14:00Z,200,TRUE,200,Submission Published,,,114351,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),18625,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,80045,Hotel Hospes Maricel & Spa Mallorca,11 Carretera Andratx,,11,Mallorca,7181,210,ES,EU,210,Spain,39.547341,2.596375,+34 971 707 744,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T18:15:00Z,1,2017-01-30T12:13:00Z,200,TRUE,200,Submission Published,,,114343,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),20725,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,80030,Hotel Doña Monse,75 Avenida de Orihuela,,Torrevieja,,3186,210,ES,EU,210,Spain,37.965371,-0.733262,+34 96 679 86 65,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please call ahead.",,,50,TRUE,TRUE,50,Operational,2018-10-03T17:47:00Z,1,2017-01-29T18:25:00Z,200,TRUE,200,Submission Published,,,114324,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),24205,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0.29/kWh; Otras tarifas posibles para los coches antiguos,79993,Ariza Supercharger,Carretera de Madrid 0197,,Ariza,,,210,ES,EU,210,Spain,41.313192,-2.002201,,,,,,,0,6,"Charging6 Superchargers, available 24/7",,,50,TRUE,TRUE,50,Operational,2019-03-22T18:37:00Z,1,2017-01-29T18:17:00Z,200,TRUE,200,Submission Published,,,114287,27,Tesla Supercharger,FALSE,FALSE,27,Tesla Supercharger,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),,,120,30,Direct Current
Tesla Motors (Worldwide),24041,4,FALSE,TRUE,TRUE,4,Public - Membership Required,Free,79989,Ayuntamiento de Arties,6 Calle Mola,,Arties,,25599,210,ES,EU,210,Spain,42.699918,0.873263,+34 973 644 030,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available to the public. Self park.",,,50,TRUE,TRUE,50,Operational,2018-10-03T18:30:00Z,1,2017-01-29T18:16:00Z,200,TRUE,200,Submission Published,,,114283,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),24125,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,79978,Parador de Turismo de Salamanca,2 Calle Teso de la Feria,,Salamanca,,37008,210,ES,EU,210,Spain,40.953004,-5.67238,+34 923 192 082,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2018-10-03T16:57:00Z,1,2017-01-29T18:13:00Z,200,TRUE,200,Submission Published,,,114272,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),21923,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,79933,Palacio de los Patos SL,1 Solarillo de Gracia,,Granada,,18002,210,ES,EU,210,Spain,37.172496,-3.603465,+34 958 535 790,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available for patrons only. Please call ahead.",,,50,TRUE,TRUE,50,Operational,2018-10-03T16:28:00Z,1,2017-01-29T18:03:00Z,200,TRUE,200,Submission Published,,,114227,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),20132,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,79894,Jumeirah Port Soller Hotel & Spa,Calle Belgica S/N,,Port de Soller,,7108,210,ES,EU,210,Spain,39.802505,2.6961,+34 971 637 888,,,,,,0,1,"1 Tesla Connector, up to 11kW.Available for patrons only. Please see valet.",,,50,TRUE,TRUE,50,Operational,2018-10-03T17:50:00Z,1,2017-01-29T17:54:00Z,200,TRUE,200,Submission Published,,,114188,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,400,11,20,Alternating Current - Three Phase
